First Name,Last Name,Position,Team,Overall,Player Image,Team Logo,SPD,ACC,STR,AGI,AWR
Terry,McLaurin,Wide Receiver,Washington Commanders,90,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9567.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,96,91,67,86,87
Travis,Kelce,Tight End,Kansas City Chiefs,90,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5920.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,82,84,79,85,96
Trey,Hendrickson,Right Edge,Cincinnati Bengals,90,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8581.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,84,87,83,83,91
Zack,Baun,Weak Backer,Philadelphia Eagles,90,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/87.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,87,87,80,83,91
A.J.,Brown,Wide Receiver,Philadelphia Eagles,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9397.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,91,92,79,86,91
Brian,Burns,Right Edge,NY Giants,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9406.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,87,90,76,86,93
Drue,Tranquill,Weak Backer,Kansas City Chiefs,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9659.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,88,89,80,83,95
Jake,Matthews,Left Tackle,Atlanta Falcons,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6514.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,71,72,86,67,93
Jalen,Carter,Defensive Tackle,Philadelphia Eagles,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2563.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,82,88,94,78,90
Jaycee,Horn,Cornerback,Carolina Panthers,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1352.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,92,93,65,88,90
Justin,Herbert,Quarterback,Los Angeles Chargers,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/346.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,86,88,71,80,91
Kevin,Zeitler,Right Guard,Tennessee Titans,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5582.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,73,67,91,56,96
Kyren,Williams,Halfback,Los Angeles Rams,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2036.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,87,90,79,83,97
Minkah,Fitzpatrick,Free Safety,Miami Dolphins,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8887.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,91,92,64,91,88
Nico,Collins,Wide Receiver,Houston Texans,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1148.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,94,92,67,89,89
Quinyon,Mitchell,Cornerback,Philadelphia Eagles,89,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10184.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,94,94,66,90,90
A.J.,Terrell Jr,Cornerback,Atlanta Falcons,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/610.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,91,91,60,89,91
Charvarius,Ward Sr,Cornerback,Indianapolis Colts,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9951.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,90,86,65,85,95
Dallas,Goedert,Tight End,Philadelphia Eagles,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8901.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,86,86,78,82,92
Dion,Dawkins,Left Tackle,Buffalo Bills,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8529.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,75,71,92,70,97
Dre,Greenlaw,Mike Backer,Denver Broncos,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9480.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,85,87,72,81,93
Erik,McCoy,Center,New Orleans Saints,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9563.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,74,77,89,62,92
George,Pickens,Wide Receiver,Dallas Cowboys,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1888.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,91,93,61,94,85
Greg,Rousseau,Left Edge,Buffalo Bills,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/928.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,86,90,83,82,92
Jared,Verse,Left Edge,Los Angeles Rams,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10279.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,89,90,92,82,88
Jared,Goff,Quarterback,Detroit Lions,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8021.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,74,80,64,73,90
Jonathan,Allen,Defensive Tackle,Minnesota Vikings,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8793.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,73,76,93,69,88
Josh,Hines-Allen,Right Edge,Jacksonville Jaguars,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9365.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,88,88,83,84,92
Kenneth,Walker III,Halfback,Seattle Seahawks,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2005.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,94,94,81,92,83
Kyle,Juszczyk,Fullback,San Francisco 49ers,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6869.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,86,85,79,81,86
Nick,Folk,Kicker,NY Jets,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1128.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,67,65,59,55,74
Talanoa,Hufanga,Strong Safety,Denver Broncos,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1164.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,89,87,58,85,91
Tee,Higgins,Wide Receiver,Cincinnati Bengals,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/351.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,91,88,71,85,94
Tyler,Smith,Left Guard,Dallas Cowboys,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1946.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,72,80,97,59,85
Zay,Flowers,Wide Receiver,Baltimore Ravens,88,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2140.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,93,92,55,93,90
Alex,Highsmith,Right Edge,Pittsburgh Steelers,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/352.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,85,87,85,82,88
Brandon,Aubrey,Kicker,Dallas Cowboys,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10362.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,82,77,49,74,72
Brian,O'Neill,Right Tackle,Minnesota Vikings,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9010.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,76,76,86,75,96
Chris,Olave,Wide Receiver,New Orleans Saints,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1870.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,93,95,59,91,87
Courtland,Sutton,Wide Receiver,Denver Broncos,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9072.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,90,91,75,90,93
D.J.,Reed Jr,Cornerback,Detroit Lions,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9034.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,90,91,52,87,91
Darnell,Wright,Right Tackle,Chicago Bears,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2487.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,72,75,96,56,92
De'Von,Achane,Halfback,Miami Dolphins,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/676.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,96,96,68,91,79
DeMarcus,Lawrence,Left Edge,Seattle Seahawks,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6487.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,83,83,87,78,92
Harrison,Smith,Free Safety,Minnesota Vikings,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5485.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,87,86,73,87,91
Jack,Campbell,Mike Backer,Detroit Lions,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1907.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,85,90,76,87,87
Jordan,Love,Quarterback,Green Bay Packers,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/433.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,84,86,62,77,89
Kamari,Lassiter,Cornerback,Houston Texans,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10147.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,92,90,52,94,91
Kevin,Dotson,Right Guard,Los Angeles Rams,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1423.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,70,69,90,59,88
Leonard,Williams,Defensive Tackle,Seattle Seahawks,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7381.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,78,76,90,70,95
Marlon,Humphrey,Cornerback,Baltimore Ravens,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8595.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,91,92,74,85,93
Sam,Cosmi,Right Guard,Washington Commanders,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/824.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,77,81,87,72,88
Sam,LaPorta,Tight End,Detroit Lions,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2286.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,86,88,74,85,88
Stefon,Diggs,Wide Receiver,New England Patriots,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7085.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,88,92,62,92,85
Travis,Etienne Jr,Halfback,Jacksonville Jaguars,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1365.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,93,93,70,89,93
Tyler,Linderbaum,Center,Baltimore Ravens,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1810.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,77,82,85,69,90
Zach,Tom,Right Tackle,Green Bay Packers,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1988.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,74,84,81,74,90
Zach,Allen,Defensive Tackle,Denver Broncos,87,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9366.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,76,79,94,74,93
Bernhard,Raimann,Left Tackle,Indianapolis Colts,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1903.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,71,80,92,72,87
Breece,Hall,Halfback,NY Jets,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1747.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,93,92,76,90,86
Brock,Purdy,Quarterback,San Francisco 49ers,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1899.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,78,90,63,81,88
Bucky,Irving,Halfback,Tampa Bay Buccaneers,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10113.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,89,91,65,88,82
Chris,Boswell,Kicker,Pittsburgh Steelers,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6353.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,73,72,44,62,74
Devin,Lloyd,Mike Backer,Jacksonville Jaguars,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1812.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,86,91,78,79,88
Devin,Bush,Weak Backer,Cleveland Browns,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9408.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,87,91,74,84,91
Elgton,Jenkins,Center,Green Bay Packers,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9524.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,74,73,89,63,91
Garrett,Wilson,Wide Receiver,NY Jets,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2040.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,92,93,56,93,86
Hunter,Henry,Tight End,New England Patriots,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8046.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,85,86,75,76,97
Jalen,Pitre,Cornerback,Houston Texans,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1893.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,90,93,62,91,90
Jamel,Dean,Cornerback,Tampa Bay Buccaneers,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9435.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,92,91,66,85,89
Jaquan,Brisker,Strong Safety,Chicago Bears,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1194.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,89,91,68,86,88
Jaylen,Waddle,Wide Receiver,Miami Dolphins,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1374.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,97,97,57,97,88
Joel,Bitonio,Left Guard,Cleveland Browns,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6346.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,73,72,88,70,97
Joey,Bosa,Right Edge,Buffalo Bills,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7902.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,79,83,87,83,94
Kenny,Moore II,Cornerback,Indianapolis Colts,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9244.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,91,91,61,88,91
Khalil,Mack,Right Edge,Los Angeles Chargers,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6504.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,85,86,87,85,82
Malik,Nabers,Wide Receiver,NY Giants,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10192.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,96,92,63,92,81
Mike,Onwenu,Right Guard,New England Patriots,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/500.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,66,54,91,55,91
Milton,Williams,Defensive Tackle,New England Patriots,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1588.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,83,86,92,82,89
Nate,Landman,Mike Backer,Los Angeles Rams,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1804.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,79,86,76,79,92
Ronnie,Stanley,Left Tackle,Baltimore Ravens,86,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8225.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,71,67,92,68,97
Aaron,Brewer,Center,Miami Dolphins,85,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1404.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,74,63,85,62,94
Caleb,Williams,Quarterback,Chicago Bears,85,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10296.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,91,93,65,85,81
Carlton,Davis III,Cornerback,New England Patriots,85,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8864.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,90,90,65,81,90
Cooper,DeJean,Cornerback,Philadelphia Eagles,85,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10053.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,92,91,65,90,87
D'Andre,Swift,Halfback,Chicago Bears,85,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/599.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,90,91,68,89,92
